DATASET	N_SENTS	MAX_SENT_TOKS	SUBTOKS_PER_TOK	UNKS_PER_SUBTOK	LABEL_DISTRIBUTION
dev.hdt.gbert-large.orig.60.stts	18434	60	1.353907058070236	4.320008003383249e-05	[('NN', 0.2089927511774305), ('ART', 0.12239084189763709), ('APPR', 0.10442825337746826), ('ADJA', 0.05462162756348526), ('NE', 0.05379487163607876), ('$.', 0.05145704120464841), ('ADV', 0.04481512560806815), ('$,', 0.040250937454520685), ('VVFIN', 0.03891016847861427), ('$(', 0.025369330761203783), ('VAFIN', 0.02470359096947196), ('ADJD', 0.02190438738005072), ('KON', 0.02190438738005072), ('FM', 0.021384181403255622), ('CARD', 0.02000315839343054), ('VVINF', 0.01841467228571694), ('VVPP', 0.017974974376759177), ('VMFIN', 0.013169262019699705), ('PPER', 0.00886517685454979), ('KOUS', 0.007189989750703672), ('PRELS', 0.006923693834010943), ('PIAT', 0.006871053943501915), ('PROAV', 0.0065273464231194395), ('PRF', 0.0061248060839327574), ('PTKVZ', 0.005945211163372545), ('PPOSAT', 0.005564346073218991), ('KOKOM', 0.005517899111005143), ('PIS', 0.005372365296068419), ('PTKNEG', 0.005319725405559392), ('PTKZU', 0.005022464847390764), ('VAINF', 0.004143069029475243), ('PDAT', 0.003452557524562702), ('PDS', 0.0024121455709725063), ('TRUNC', 0.0017773704207165837), ('VVIZU', 0.001467724005957597), ('PWAV', 0.0014305664361865186), ('KOUI', 0.001260260908069076), ('VMINF', 0.0008143700708161351), ('VAPP', 0.0007865018934878263), ('PWS', 0.0006440645426986924), ('APZR', 0.0004149261957770422), ('PTKA', 0.0003777686260059638), ('APPO', 0.0002817782374306779), ('PRELAT', 0.0002724888449879083), ('PWAT', 0.00026939238084031845), ('VVIMP', 0.000257006524249959), ('XY', 0.00017340199226503257), ('ITJ', 2.167524903312907e-05), ('PTKANT', 6.192928295179734e-06), ('PPOSS', 3.096464147589867e-06)]
train.hdt.mbert-cased.orig.60.stts	153035	60	1.5307093179910891	1.1669807011733525e-06	[('NN', 0.20977348464313722), ('ART', 0.12512266501615482), ('APPR', 0.10556112812678019), ('NE', 0.056404889496395785), ('ADJA', 0.05456690733409964), ('$.', 0.049751988369109726), ('ADV', 0.048090846761861), ('$,', 0.0409335151988659), ('VVFIN', 0.03874112717010177), ('VAFIN', 0.02580640017857997), ('$(', 0.02208948711890498), ('KON', 0.02186372550867026), ('ADJD', 0.02141039039726796), ('CARD', 0.020632726808883194), ('VVINF', 0.018178339351227084), ('VVPP', 0.017134690173898043), ('FM', 0.014348364297341449), ('VMFIN', 0.013090549611748012), ('PPER', 0.009757395051653387), ('KOUS', 0.007401212082558448), ('PIAT', 0.007279815390056632), ('PRELS', 0.0069543997785144526), ('PROAV', 0.006658336800084651), ('PRF', 0.006123828974890091), ('PTKVZ', 0.005883934615379041), ('KOKOM', 0.005830302643766298), ('PTKNEG', 0.005462488784395126), ('PIS', 0.005319711778885528), ('PPOSAT', 0.005280574934735689), ('PTKZU', 0.004673591472226611), ('VAINF', 0.0038586029306248706), ('PDAT', 0.003475931565604222), ('PDS', 0.0025018590000971176), ('TRUNC', 0.0017520985320784417), ('PWAV', 0.001433568106081141), ('VVIZU', 0.0014158115749390843), ('KOUI', 0.0011954856375029535), ('VAPP', 0.0008776799678787975), ('VMINF', 0.0007725902937727483), ('PWS', 0.0007417881479140787), ('PTKA', 0.0004232577219167777), ('APPO', 0.00035911678289343035), ('APZR', 0.0003449840336170996), ('VVIMP', 0.00021887642468984051), ('PWAT', 0.00019858324624177584), ('PRELAT', 0.00019532184256262257), ('XY', 8.153509197883131e-05), ('PTKANT', 1.2683236530040427e-05), ('ITJ', 1.014658922403234e-05), ('PPOSS', 1.811890932862918e-06), ('VAIMP', 1.0871345597177508e-06), ('VMPP', 3.623781865725836e-07)]
train.hdt.xlm-roberta.orig.60.stts	153035	60	1.5497545791118403	0.0	[('NN', 0.20986968966720065), ('ART', 0.12515528243091245), ('APPR', 0.10560909510863062), ('NE', 0.05634767020151), ('ADJA', 0.05457493043564654), ('$.', 0.049576522239199845), ('ADV', 0.048120692793517335), ('$,', 0.04086837778901024), ('VVFIN', 0.03874428092903312), ('VAFIN', 0.025810786408970957), ('$(', 0.022074580528942903), ('KON', 0.021847594418607348), ('ADJD', 0.021430969752831708), ('CARD', 0.020664075785803433), ('VVINF', 0.018207839505590892), ('VVPP', 0.017135275744612342), ('FM', 0.014323693796462353), ('VMFIN', 0.01311298034213261), ('PPER', 0.009759314951567837), ('KOUS', 0.007399529638366889), ('PIAT', 0.007278059435551537), ('PRELS', 0.006952084174861977), ('PROAV', 0.006658380102383064), ('PRF', 0.006126811990958265), ('PTKVZ', 0.0058922113305954794), ('KOKOM', 0.005836733894682796), ('PTKNEG', 0.005469059907653638), ('PIS', 0.005318944492831082), ('PPOSAT', 0.005278333559352517), ('PTKZU', 0.004668444361933342), ('VAINF', 0.0038616646566671914), ('PDAT', 0.0034758607886208165), ('PDS', 0.002502286177996271), ('TRUNC', 0.0017538846896055591), ('PWAV', 0.001432260600360132), ('VVIZU', 0.0014217452693701463), ('KOUI', 0.0011954843542752798), ('VAPP', 0.0008771236436129517), ('VMINF', 0.0007759589075368816), ('PWS', 0.0007425999264652026), ('PTKA', 0.0004238766181825302), ('APPO', 0.0003586090465205495), ('APZR', 0.0003448303369474647), ('VVIMP', 0.00021900896268797968), ('PWAT', 0.00019906609356904113), ('PRELAT', 0.00019507751974525342), ('XY', 8.230965981816454e-05), ('PTKANT', 1.2690916712051802e-05), ('ITJ', 1.0152733369641442e-05), ('PPOSS', 1.812988101721686e-06), ('VAIMP', 1.0877928610330117e-06), ('VMPP', 3.625976203443372e-07)]
train.hdt.dbmdz-cased.orig.60_first.stts	153035	60	1.3335266118841658	7.260290524142073e-05	[('NN', 0.20980555576520346), ('ART', 0.1247486471420978), ('APPR', 0.10532147468968817), ('NE', 0.05629908680968487), ('ADJA', 0.054529059535092), ('$.', 0.05053508733152844), ('ADV', 0.04792838523556457), ('$,', 0.04085510466881082), ('VVFIN', 0.038728556164492854), ('VAFIN', 0.025791723316524365), ('$(', 0.022141693468653266), ('KON', 0.021882209267179955), ('ADJD', 0.021432604369613324), ('CARD', 0.020577240935393825), ('VVINF', 0.01837557858328095), ('VVPP', 0.01721221243346225), ('FM', 0.014291397883083319), ('VMFIN', 0.013112218291623585), ('PPER', 0.009717000492013673), ('KOUS', 0.00737373595793337), ('PIAT', 0.007252978767220029), ('PRELS', 0.006947851222828284), ('PROAV', 0.006626191443993641), ('PRF', 0.006095362959816248), ('PTKVZ', 0.005893382182492148), ('KOKOM', 0.005825096866314962), ('PTKNEG', 0.005463903483377737), ('PIS', 0.005297862346146893), ('PPOSAT', 0.005263000895256434), ('PTKZU', 0.004749064041922871), ('VAINF', 0.0038825593192744648), ('PDAT', 0.0034613467373815023), ('PDS', 0.002490617058462653), ('TRUNC', 0.0017581671933620923), ('VVIZU', 0.0014638215409983242), ('PWAV', 0.0014275225045041354), ('KOUI', 0.001198227600709161), ('VAPP', 0.0008801617858838438), ('VMINF', 0.0007831247576320521), ('PWS', 0.0007378408111145494), ('PTKA', 0.00042193137469482753), ('APPO', 0.00035688062612603384), ('APZR', 0.0003439423556924616), ('VVIMP', 0.0002192318045688627), ('PWAT', 0.00019910560611663923), ('PRELAT', 0.00019479284930544848), ('XY', 8.158298301169153e-05), ('PTKANT', 1.2578874032639662e-05), ('ITJ', 1.006309922611173e-05), ('PPOSS', 1.7969820046628088e-06), ('VAIMP', 1.0781892027976853e-06), ('VMPP', 3.593964009325618e-07)]
train.hdt.europeana-deu.orig.60.stts	153035	60	1.4916541893036577	8.430647030603967e-05	[('NN', 0.20984535515009647), ('ART', 0.12513978295256362), ('APPR', 0.1055549600495976), ('NE', 0.0562658975948641), ('ADJA', 0.05460516023616801), ('$.', 0.04985362624500982), ('ADV', 0.0480969239059268), ('$,', 0.04091403565696539), ('VVFIN', 0.03877238700033026), ('VAFIN', 0.02582834074013987), ('$(', 0.02203138670483055), ('KON', 0.021835835424042088), ('ADJD', 0.02143604169443012), ('CARD', 0.02060132743106455), ('VVINF', 0.01822212018147159), ('VVPP', 0.017153468645162786), ('FM', 0.014170949481137268), ('VMFIN', 0.013108092056851827), ('PPER', 0.009762716627363274), ('KOUS', 0.007408134353869598), ('PIAT', 0.007274145513329355), ('PRELS', 0.006957280012051753), ('PROAV', 0.006655261922834016), ('PRF', 0.006125824936699326), ('PTKVZ', 0.005880661571710828), ('KOKOM', 0.005835395071528313), ('PTKNEG', 0.005473625202069657), ('PIS', 0.0053197191014491075), ('PPOSAT', 0.005282781637300176), ('PTKZU', 0.004691057946914346), ('VAINF', 0.0038672076435925812), ('PDAT', 0.003473932290006895), ('PDS', 0.0025030563940923235), ('TRUNC', 0.0017440277190319197), ('VVIZU', 0.0014354912537879007), ('PWAV', 0.0014347669897849804), ('KOUI', 0.0011979326608300646), ('VAPP', 0.0008803428955495425), ('VMINF', 0.0007753246151261089), ('PWS', 0.000741284206988858), ('PTKA', 0.00042333230970687587), ('APPO', 0.00035851068144551507), ('APZR', 0.0003440254013871104), ('VVIMP', 0.00021836559688045008), ('PWAT', 0.00019917260080306394), ('PRELAT', 0.00019482701678554253), ('XY', 8.003117232268568e-05), ('PTKANT', 1.2674620051104068e-05), ('ITJ', 1.0139696040883254e-05), ('PPOSS', 1.8106600073005812e-06), ('VAIMP', 1.0863960043803487e-06), ('VMPP', 3.621320014601162e-07)]
train.hdt.dbmdz-uncased.orig.60.stts	153035	60	1.3532528137034134	6.890456005626413e-05	[('NN', 0.20973302442606762), ('ART', 0.12478736251840461), ('APPR', 0.1053459130806307), ('NE', 0.05629130022290522), ('ADJA', 0.05452366686638706), ('$.', 0.05050396431790211), ('ADV', 0.04794979705483152), ('$,', 0.040871711176981275), ('VVFIN', 0.03872537630990083), ('VAFIN', 0.02579485958553583), ('$(', 0.022156376031539037), ('KON', 0.021889163094836496), ('ADJD', 0.021428103895842338), ('CARD', 0.020580431093947464), ('VVINF', 0.018360369911895255), ('VVPP', 0.017205564071044836), ('FM', 0.014300747261157308), ('VMFIN', 0.01311177556702729), ('PPER', 0.009720365078326118), ('KOUS', 0.007376947183906517), ('PIAT', 0.007253230830978287), ('PRELS', 0.006948974916509444), ('PROAV', 0.006628175536242059), ('PRF', 0.006096986427884515), ('PTKVZ', 0.005893429870450277), ('KOKOM', 0.005823299961086891), ('PTKNEG', 0.0054643786813706905), ('PIS', 0.0052996633045069436), ('PPOSAT', 0.0052658570917881835), ('PTKZU', 0.004744737919134101), ('VAINF', 0.0038816005731231976), ('PDAT', 0.00346297896030791), ('PDS', 0.002492309086606482), ('TRUNC', 0.0017568441396930252), ('VVIZU', 0.001458342474197588), ('PWAV', 0.0014284923076480441), ('KOUI', 0.0011983223487118035), ('VAPP', 0.000880400092931121), ('VMINF', 0.0007818585792615429), ('PWS', 0.0007387017119609977), ('PTKA', 0.00042185837786282875), ('APPO', 0.00035712307691201104), ('APZR', 0.00034381637616100967), ('VVIMP', 0.00022010002323278024), ('PWAT', 0.00019924087070418342), ('PRELAT', 0.0001949251839741289), ('XY', 8.163840731019789e-05), ('PTKANT', 1.2587419629325667e-05), ('ITJ', 1.0069935703460533e-05), ('PPOSS', 1.798202804189381e-06), ('VAIMP', 1.0789216825136285e-06), ('VMPP', 3.596405608378762e-07)]
dev.hdt.xlm-roberta.orig.60.stts	18434	60	1.5642392749839926	0.0	[('NN', 0.2091932135666235), ('ART', 0.12276139786792364), ('APPR', 0.10467464764550719), ('ADJA', 0.05470040113003168), ('NE', 0.0539668170253945), ('$.', 0.050514289281867984), ('ADV', 0.04498275296945481), ('$,', 0.0402347469134839), ('VVFIN', 0.0389392686010395), ('$(', 0.025328942234153804), ('VAFIN', 0.024698372067614605), ('ADJD', 0.021913874104481108), ('KON', 0.02187953612511511), ('FM', 0.021373831338088622), ('CARD', 0.02007210975666859), ('VVINF', 0.018199129063977897), ('VVPP', 0.01789633051865957), ('VMFIN', 0.01313895955922521), ('PPER', 0.00889665829028079), ('KOUS', 0.007220340570322621), ('PRELS', 0.006926906928467745), ('PIAT', 0.006895690583589568), ('PROAV', 0.006552310789929607), ('PRF', 0.0061433766720254725), ('PTKVZ', 0.005956078602756403), ('PPOSAT', 0.005565874291779176), ('KOKOM', 0.005540901215876633), ('PIS', 0.005400427663924831), ('PTKNEG', 0.005337994974168475), ('PTKZU', 0.004891601242410526), ('VAINF', 0.004114314254943889), ('PDAT', 0.003474379184941235), ('PDS', 0.002431753266010083), ('TRUNC', 0.0017855749270317938), ('PWAV', 0.0014234653264449265), ('VVIZU', 0.0014141004229814731), ('KOUI', 0.0012486537951271286), ('VMINF', 0.000805381697856998), ('VAPP', 0.0007835302564422732), ('PWS', 0.000646178338978289), ('APZR', 0.00041517738687977027), ('PTKA', 0.0003808394075137742), ('APPO', 0.0002809471039036039), ('PRELAT', 0.0002684605659523326), ('PWAT', 0.0002684605659523326), ('VVIMP', 0.00025909566248887917), ('XY', 0.00017168989682998017), ('ITJ', 2.185144141472475e-05), ('PTKANT', 6.243268975635643e-06), ('PPOSS', 3.1216344878178215e-06)]
test.noah.dbmdz-cased.orig.60.stts	7320	60	1.685228723638445	0.0011965535078873255	[('NN', 0.1630619031298919), ('ART', 0.07934493650367269), ('ADV', 0.07033225576376217), ('APPR', 0.06789614575903816), ('$.', 0.062255115367871136), ('NE', 0.05566001908131791), ('VAFIN', 0.0541316610935633), ('ADJA', 0.04784223640456099), ('$,', 0.03850535851573283), ('KON', 0.03435563500958697), ('APPRART', 0.033169999722116726), ('VVFIN', 0.03004844431682398), ('VVPP', 0.029492677775822304), ('PPER', 0.0293259478135218), ('$(', 0.026621217313980306), ('ADJD', 0.020331792624978), ('FM', 0.01981307718670977), ('CARD', 0.015524412045313499), ('VVINF', 0.013097564816272843), ('PPOSAT', 0.009911169981196566), ('VAPP', 0.009410980094295057), ('PIS', 0.008438388647542122), ('KOUS', 0.007956724312007337), ('PRELS', 0.007604738836039608), ('VMFIN', 0.00639131522151928), ('PIAT', 0.006039329745551552), ('PTKNEG', 0.005770709250734075), ('PDS', 0.005381672672032901), ('XY', 0.005020424420381812), ('PTKVZ', 0.004603599514630554), ('PDAT', 0.004270139590029548), ('KOKOM', 0.0038811030113283748), ('PRF', 0.0038533146842782908), ('PROAV', 0.003797738030178123), ('ITJ', 0.0032049203864430017), ('PTKZU', 0.002723256050908215), ('PWS', 0.0020007595476060356), ('VMPP', 0.0016672996230050296), ('VAINF', 0.0012134236145203271), ('KOUI', 0.0010281681008531016), ('TRUNC', 0.0009540658953862114), ('VVIMP', 0.0007965987087690697), ('PWAV', 0.0006483942978352894), ('VVIZU', 0.0005742920923683991), ('VMINF', 0.0005650293166850379), ('PTKA', 0.00043535045711797995), ('PTKANT', 0.0003797738030178123), ('APPO', 0.00029640882186756084), ('APZR', 0.00017599273798386424), ('PPOSS', 9.262775683361275e-05), ('PWAT', 5.557665410016766e-05), ('PRELAT', 2.778832705008383e-05), ('VAIMP', 1.8525551366722552e-05)]
test.noah.gbert-large.orig.60.stts	7320	60	1.685228723638445	0.0011965535078873255	[('NN', 0.1630619031298919), ('ART', 0.07934493650367269), ('ADV', 0.07033225576376217), ('APPR', 0.06789614575903816), ('$.', 0.062255115367871136), ('NE', 0.05566001908131791), ('VAFIN', 0.0541316610935633), ('ADJA', 0.04784223640456099), ('$,', 0.03850535851573283), ('KON', 0.03435563500958697), ('APPRART', 0.033169999722116726), ('VVFIN', 0.03004844431682398), ('VVPP', 0.029492677775822304), ('PPER', 0.0293259478135218), ('$(', 0.026621217313980306), ('ADJD', 0.020331792624978), ('FM', 0.01981307718670977), ('CARD', 0.015524412045313499), ('VVINF', 0.013097564816272843), ('PPOSAT', 0.009911169981196566), ('VAPP', 0.009410980094295057), ('PIS', 0.008438388647542122), ('KOUS', 0.007956724312007337), ('PRELS', 0.007604738836039608), ('VMFIN', 0.00639131522151928), ('PIAT', 0.006039329745551552), ('PTKNEG', 0.005770709250734075), ('PDS', 0.005381672672032901), ('XY', 0.005020424420381812), ('PTKVZ', 0.004603599514630554), ('PDAT', 0.004270139590029548), ('KOKOM', 0.0038811030113283748), ('PRF', 0.0038533146842782908), ('PROAV', 0.003797738030178123), ('ITJ', 0.0032049203864430017), ('PTKZU', 0.002723256050908215), ('PWS', 0.0020007595476060356), ('VMPP', 0.0016672996230050296), ('VAINF', 0.0012134236145203271), ('KOUI', 0.0010281681008531016), ('TRUNC', 0.0009540658953862114), ('VVIMP', 0.0007965987087690697), ('PWAV', 0.0006483942978352894), ('VVIZU', 0.0005742920923683991), ('VMINF', 0.0005650293166850379), ('PTKA', 0.00043535045711797995), ('PTKANT', 0.0003797738030178123), ('APPO', 0.00029640882186756084), ('APZR', 0.00017599273798386424), ('PPOSS', 9.262775683361275e-05), ('PWAT', 5.557665410016766e-05), ('PRELAT', 2.778832705008383e-05), ('VAIMP', 1.8525551366722552e-05)]
dev.hdt.dbmdz-cased.orig.60.stts	18434	60	1.353907058070236	4.320008003383249e-05	[('NN', 0.2089927511774305), ('ART', 0.12239084189763709), ('APPR', 0.10442825337746826), ('ADJA', 0.05462162756348526), ('NE', 0.05379487163607876), ('$.', 0.05145704120464841), ('ADV', 0.04481512560806815), ('$,', 0.040250937454520685), ('VVFIN', 0.03891016847861427), ('$(', 0.025369330761203783), ('VAFIN', 0.02470359096947196), ('ADJD', 0.02190438738005072), ('KON', 0.02190438738005072), ('FM', 0.021384181403255622), ('CARD', 0.02000315839343054), ('VVINF', 0.01841467228571694), ('VVPP', 0.017974974376759177), ('VMFIN', 0.013169262019699705), ('PPER', 0.00886517685454979), ('KOUS', 0.007189989750703672), ('PRELS', 0.006923693834010943), ('PIAT', 0.006871053943501915), ('PROAV', 0.0065273464231194395), ('PRF', 0.0061248060839327574), ('PTKVZ', 0.005945211163372545), ('PPOSAT', 0.005564346073218991), ('KOKOM', 0.005517899111005143), ('PIS', 0.005372365296068419), ('PTKNEG', 0.005319725405559392), ('PTKZU', 0.005022464847390764), ('VAINF', 0.004143069029475243), ('PDAT', 0.003452557524562702), ('PDS', 0.0024121455709725063), ('TRUNC', 0.0017773704207165837), ('VVIZU', 0.001467724005957597), ('PWAV', 0.0014305664361865186), ('KOUI', 0.001260260908069076), ('VMINF', 0.0008143700708161351), ('VAPP', 0.0007865018934878263), ('PWS', 0.0006440645426986924), ('APZR', 0.0004149261957770422), ('PTKA', 0.0003777686260059638), ('APPO', 0.0002817782374306779), ('PRELAT', 0.0002724888449879083), ('PWAT', 0.00026939238084031845), ('VVIMP', 0.000257006524249959), ('XY', 0.00017340199226503257), ('ITJ', 2.167524903312907e-05), ('PTKANT', 6.192928295179734e-06), ('PPOSS', 3.096464147589867e-06)]
dev.hdt.europeana-deu.orig.60.stts	18434	60	1.5256489188789835	4.439027933592142e-05	[('NN', 0.20919434060001624), ('ART', 0.12276803824526147), ('APPR', 0.10467206310967428), ('ADJA', 0.054752884933439015), ('NE', 0.05386041228491721), ('$.', 0.05075860175124353), ('ADV', 0.04497937327200444), ('$,', 0.0402704878642443), ('VVFIN', 0.038916176222781144), ('$(', 0.02517334564903981), ('VAFIN', 0.024758314662139812), ('ADJD', 0.021934231630978164), ('KON', 0.021837495085159364), ('FM', 0.02122899100662177), ('CARD', 0.020021344450754857), ('VVINF', 0.01821455541755862), ('VVPP', 0.017893140442741328), ('VMFIN', 0.013171772900036823), ('PPER', 0.00889664168159322), ('KOUS', 0.007230276666521041), ('PRELS', 0.0069244643603842), ('PIAT', 0.006902620624231568), ('PROAV', 0.0065624824469977345), ('PRF', 0.006147451460097735), ('PTKVZ', 0.00594461676725187), ('PPOSAT', 0.005570152718921044), ('KOKOM', 0.005548308982768413), ('PIS', 0.0054047644309082625), ('PTKNEG', 0.005329871621242098), ('PTKZU', 0.004917961168078188), ('VAINF', 0.004128466132847362), ('PDAT', 0.0034669129807962354), ('PDS', 0.002427775246678192), ('TRUNC', 0.0017755836958353356), ('PWAV', 0.001426083917393231), ('VVIZU', 0.0014198428499210506), ('KOUI', 0.0012544545619082687), ('VMINF', 0.0008082182376473673), ('VAPP', 0.0007863745014947357), ('PWS', 0.0006459504833706757), ('APZR', 0.0004181515206360896), ('PTKA', 0.00038070511580300695), ('APPO', 0.0002839685699842101), ('PWAT', 0.000268365901303759), ('PRELAT', 0.0002652453675676688), ('VVIMP', 0.00025588376635939813), ('XY', 0.00017162935548496215), ('ITJ', 2.1843736152631547e-05), ('PTKANT', 6.241067472180442e-06), ('PPOSS', 3.120533736090221e-06)]
train.hdt.gbert-base.orig.60.stts	153035	60	1.3335266118841658	7.260290524142073e-05	[('NN', 0.2097303457225951), ('ART', 0.12478151928130539), ('APPR', 0.10534922763336221), ('NE', 0.05626251478407167), ('ADJA', 0.054524734785437734), ('$.', 0.05054840367975094), ('ADV', 0.047940295717382474), ('$,', 0.04086587027404007), ('VVFIN', 0.038730133622843506), ('VAFIN', 0.02579851961563211), ('$(', 0.022147527959420644), ('KON', 0.02188797538204917), ('ADJD', 0.021433219134992503), ('CARD', 0.02057295692218096), ('VVINF', 0.018373230854402508), ('VVPP', 0.017211715096109945), ('FM', 0.014273953791013441), ('VMFIN', 0.013115673452660414), ('PPER', 0.009719560989463315), ('KOUS', 0.007375678988823422), ('PIAT', 0.007254889977747501), ('PRELS', 0.0069496820301181645), ('PROAV', 0.006627937491686768), ('PRF', 0.006096969130498866), ('PTKVZ', 0.005894935129830212), ('KOKOM', 0.0058266318199956145), ('PTKNEG', 0.005465343260081029), ('PIS', 0.005299258369851638), ('PPOSAT', 0.0052643877327255536), ('PTKZU', 0.004750315453444105), ('VAINF', 0.0038835824007534933), ('PDAT', 0.0034622588264053406), ('PDS', 0.002491273353440869), ('TRUNC', 0.0017561140449579575), ('VVIZU', 0.0014613313393560077), ('PWAV', 0.0014278986666474939), ('KOUI', 0.001198543342045001), ('VAPP', 0.0008803937146575308), ('VMINF', 0.0007833311164715229), ('PWS', 0.0007380352373180525), ('PTKA', 0.000422042556556938), ('APPO', 0.00035697466666187347), ('APZR', 0.00034403298690373904), ('VVIMP', 0.0002192895736794993), ('PWAT', 0.00019915807183351248), ('PRELAT', 0.000194844178580801), ('XY', 8.160448069712514e-05), ('PTKANT', 1.2582188653741764e-05), ('ITJ', 1.0065750922993411e-05), ('PPOSS', 1.797455521963109e-06), ('VAIMP', 1.0784733131778655e-06), ('VMPP', 3.5949110439262183e-07)]
dev.hdt.gbert-base.orig.60.stts	18434	60	1.353907058070236	4.320008003383249e-05	[('NN', 0.2089927511774305), ('ART', 0.12239084189763709), ('APPR', 0.10442825337746826), ('ADJA', 0.05462162756348526), ('NE', 0.05379487163607876), ('$.', 0.05145704120464841), ('ADV', 0.04481512560806815), ('$,', 0.040250937454520685), ('VVFIN', 0.03891016847861427), ('$(', 0.025369330761203783), ('VAFIN', 0.02470359096947196), ('ADJD', 0.02190438738005072), ('KON', 0.02190438738005072), ('FM', 0.021384181403255622), ('CARD', 0.02000315839343054), ('VVINF', 0.01841467228571694), ('VVPP', 0.017974974376759177), ('VMFIN', 0.013169262019699705), ('PPER', 0.00886517685454979), ('KOUS', 0.007189989750703672), ('PRELS', 0.006923693834010943), ('PIAT', 0.006871053943501915), ('PROAV', 0.0065273464231194395), ('PRF', 0.0061248060839327574), ('PTKVZ', 0.005945211163372545), ('PPOSAT', 0.005564346073218991), ('KOKOM', 0.005517899111005143), ('PIS', 0.005372365296068419), ('PTKNEG', 0.005319725405559392), ('PTKZU', 0.005022464847390764), ('VAINF', 0.004143069029475243), ('PDAT', 0.003452557524562702), ('PDS', 0.0024121455709725063), ('TRUNC', 0.0017773704207165837), ('VVIZU', 0.001467724005957597), ('PWAV', 0.0014305664361865186), ('KOUI', 0.001260260908069076), ('VMINF', 0.0008143700708161351), ('VAPP', 0.0007865018934878263), ('PWS', 0.0006440645426986924), ('APZR', 0.0004149261957770422), ('PTKA', 0.0003777686260059638), ('APPO', 0.0002817782374306779), ('PRELAT', 0.0002724888449879083), ('PWAT', 0.00026939238084031845), ('VVIMP', 0.000257006524249959), ('XY', 0.00017340199226503257), ('ITJ', 2.167524903312907e-05), ('PTKANT', 6.192928295179734e-06), ('PPOSS', 3.096464147589867e-06)]
test.noah.europeana-deu.orig.60.stts	7320	60	1.6610135164883546	0.0023484756113723473	[('NN', 0.1630127462340672), ('ART', 0.07940672074159907), ('ADV', 0.07048899188876014), ('APPR', 0.06780996523754346), ('$.', 0.06234067207415991), ('NE', 0.055369640787949016), ('VAFIN', 0.054229432213209736), ('ADJA', 0.047823870220162226), ('$,', 0.03842410196987254), ('KON', 0.034243337195828505), ('APPRART', 0.03317728852838934), ('VVFIN', 0.03006257242178447), ('VVPP', 0.029432213209733486), ('PPER', 0.029404403244495943), ('$(', 0.026614136732329086), ('ADJD', 0.020329084588644263), ('FM', 0.019726535341830824), ('CARD', 0.015508690614136733), ('VVINF', 0.01312630359212051), ('PPOSAT', 0.009891077636152955), ('VAPP', 0.009455388180764773), ('PIS', 0.008482039397450753), ('KOUS', 0.008), ('PRELS', 0.007582850521436848), ('VMFIN', 0.006433371958285052), ('PIAT', 0.006081112398609502), ('PTKNEG', 0.005784472769409038), ('PDS', 0.0053951332560834295), ('XY', 0.0050243337195828505), ('PTKVZ', 0.0046164542294322135), ('PDAT', 0.004264194669756663), ('KOKOM', 0.0038933951332560833), ('PRF', 0.0038563151796060253), ('PROAV', 0.003828505214368482), ('ITJ', 0.003216685979142526), ('PTKZU', 0.0027161066048667437), ('PWS', 0.0020023174971031286), ('VMPP', 0.0016500579374275782), ('VAINF', 0.0012143684820393975), ('KOUI', 0.0010382387022016223), ('TRUNC', 0.0009548088064889919), ('VVIMP', 0.0007972190034762456), ('PWAV', 0.0006488991888760139), ('VVIZU', 0.000593279258400927), ('VMINF', 0.0005654692931633835), ('PTKA', 0.0004356894553881808), ('PTKANT', 0.00038006952491309386), ('APPO', 0.0002966396292004635), ('APZR', 0.00017612977983777521), ('PPOSS', 9.269988412514484e-05), ('PWAT', 5.5619930475086904e-05), ('PRELAT', 2.7809965237543452e-05), ('VAIMP', 1.853997682502897e-05)]
